Iteration,Loss,Test loss,Accuracy,Test accuracy
356,0.02643693613780475,0.025176181175502986,1.0,1.0
357,0.0263823996417277,0.025124400425403533,1.0,1.0
358,0.026327946507100457,0.02507274951256843,1.0,1.0
359,0.026273572561034197,0.025021226141109732,1.0,1.0
360,0.026219273760259957,0.024969828120588934,1.0,1.0
361,0.026165046202834115,0.02491855336694809,1.0,1.0
362,0.026110886140848433,0.024867399911141848,1.0,1.0
363,0.026056789994142987,0.024816365911145083,1.0,1.0
364,0.02600275436501769,0.0247654496600393,1.0,1.0
365,0.025948776053932854,0.0247146495929162,1.0,1.0
366,0.02589485207615132,0.02466396429923862,1.0,1.0
367,0.025840979679301067,0.024613392539055826,1.0,1.0
368,0.025787156361828364,0.024562933257133903,1.0,1.0
369,0.025733379892307,0.02451258559592345,1.0,1.0
370,0.025679648329549006,0.024462348912643154,1.0,1.0
371,0.025625960043456596,0.02441222279937483,1.0,1.0
372,0.025572313736533653,0.024362207100334696,1.0,1.0
373,0.02551870846595799,0.024312301926802702,1.0,1.0
374,0.02546514366614004,0.024262507676067267,1.0,1.0
375,0.025411619171663152,0.024212825054962188,1.0,1.0
376,0.025358135240485007,0.024163255100854146,1.0,1.0
377,0.02530469257727793,0.02411379919670415,1.0,1.0
378,0.025251292356747033,0.024064459085597494,1.0,1.0
379,0.02519793624677402,0.024015236889434518,1.0,1.0
380,0.02514462643122581,0.023966135128931036,1.0,1.0
381,0.025091365632257223,0.02391715674075593,1.0,1.0
382,0.025038157131893102,0.023868305092749082,1.0,1.0
383,0.024985004792699717,0.023819583999125288,1.0,1.0
384,0.024931913077307532,0.023770997733945073,1.0,1.0
385,0.02487888706656412,0.023722551041324726,1.0,1.0
386,0.024825932476079213,0.023674249144598702,1.0,1.0
387,0.02477305567090005,0.02362609775580671,1.0,1.0
388,0.024720263678063955,0.023578103082316438,1.0,1.0
389,0.024667564196755205,0.0235302718279488,1.0,1.0
390,0.02461496560578683,0.023482611191168786,1.0,1.0
391,0.024562476968164527,0.02343512886332589,1.0,1.0
392,0.024510108032451586,0.023387833025073804,1.0,1.0
393,0.024457869230683712,0.02334073233781737,1.0,1.0
394,0.024405771672582573,0.023293835931032222,1.0,1.0
395,0.024353827135847005,0.023247153387647015,1.0,1.0
396,0.02430204805231882,0.023200694726421577,1.0,1.0
397,0.024250447489854794,0.023154470379220433,1.0,1.0
398,0.024199039129764077,0.02310849116405021,1.0,1.0
399,0.02414783723971839,0.023062768255694362,1.0,1.0
