iteration,test_mean_noisy,train_mean_noisy,test_mean_exact,train_mean_exact
552,0.754375,0.75375,0.74625,0.73390625
553,0.754375,0.75375,0.745625,0.7340625
554,0.754375,0.75375,0.745,0.73390625
555,0.754375,0.75375,0.744375,0.7340625
556,0.755625,0.75546875,0.74375,0.7340625
557,0.755625,0.75546875,0.74375,0.7346875
558,0.755625,0.75546875,0.743125,0.73546875
559,0.755625,0.75546875,0.743125,0.7359375
560,0.756875,0.75578125,0.7425,0.7359375
561,0.756875,0.75578125,0.7425,0.73609375
562,0.756875,0.75578125,0.7425,0.73609375
563,0.756875,0.75578125,0.743125,0.73625
564,0.756875,0.75578125,0.743125,0.7365625
565,0.756875,0.75578125,0.743125,0.736875
566,0.756875,0.75578125,0.743125,0.73734375
567,0.756875,0.75578125,0.74375,0.7375
568,0.756875,0.75578125,0.7425,0.7378125
569,0.758125,0.7571875,0.741875,0.73765625
570,0.758125,0.7571875,0.741875,0.7375
571,0.758125,0.7571875,0.74125,0.7371875
572,0.758125,0.7571875,0.74125,0.7375
573,0.758125,0.7571875,0.740625,0.73765625
574,0.758125,0.7571875,0.74125,0.7378125
575,0.758125,0.7575,0.74,0.73796875
576,0.758125,0.7575,0.739375,0.738125
577,0.758125,0.7575,0.739375,0.73828125
578,0.758125,0.7575,0.739375,0.7384375
579,0.758125,0.7575,0.73875,0.7384375
580,0.758125,0.7575,0.738125,0.7384375
581,0.758125,0.7575,0.738125,0.73875
582,0.758125,0.7575,0.73875,0.73890625
583,0.758125,0.7575,0.738125,0.7384375
584,0.758125,0.7575,0.738125,0.7384375
585,0.758125,0.7575,0.738125,0.73828125
586,0.758125,0.7575,0.738125,0.73828125
587,0.758125,0.7575,0.7375,0.73765625
588,0.758125,0.7575,0.736875,0.736875
589,0.758125,0.7575,0.736875,0.73609375
590,0.758125,0.7575,0.736875,0.7359375
591,0.758125,0.7575,0.736875,0.735625
592,0.758125,0.7575,0.735625,0.73515625
593,0.75625,0.75625,0.735,0.73453125
594,0.75625,0.75625,0.735,0.7346875
595,0.755625,0.7559375,0.734375,0.7346875
596,0.755625,0.7559375,0.735,0.73515625
597,0.755625,0.7559375,0.735,0.73515625
598,0.755625,0.7559375,0.735,0.73578125
599,0.755625,0.7559375,0.735,0.735625
600,0.755625,0.7559375,0.734375,0.735625
601,0.755625,0.7559375,0.73375,0.73609375
602,0.755625,0.7559375,0.733125,0.73609375
603,0.755625,0.7559375,0.733125,0.73625
604,0.755625,0.7559375,0.733125,0.73609375
605,0.755625,0.7559375,0.733125,0.73640625
606,0.755625,0.7559375,0.7325,0.73546875
607,0.755625,0.7559375,0.7325,0.7353125
608,0.755625,0.7559375,0.733125,0.7353125
609,0.755625,0.7559375,0.733125,0.7353125
610,0.755625,0.7559375,0.733125,0.73515625
611,0.755625,0.7559375,0.731875,0.7353125
612,0.755625,0.7559375,0.7325,0.7353125
613,0.755625,0.75625,0.7325,0.735625
614,0.755625,0.75640625,0.731875,0.735625
615,0.755625,0.75640625,0.73125,0.73546875
616,0.755625,0.75640625,0.73125,0.73546875
617,0.755625,0.75640625,0.73125,0.735625
618,0.755625,0.75640625,0.730625,0.735625
619,0.755625,0.75640625,0.73,0.735
620,0.755625,0.75640625,0.73,0.735
621,0.755625,0.75640625,0.73,0.73515625
622,0.755625,0.75640625,0.730625,0.735625
623,0.755625,0.75640625,0.730625,0.73546875
624,0.755625,0.75640625,0.73,0.73484375
625,0.756875,0.75796875,0.73,0.735
626,0.756875,0.75796875,0.729375,0.73453125
627,0.756875,0.75796875,0.72875,0.7346875
628,0.756875,0.75796875,0.728125,0.735
629,0.756875,0.75796875,0.728125,0.7346875
630,0.756875,0.75796875,0.729375,0.73484375
631,0.756875,0.75796875,0.72875,0.73453125
632,0.756875,0.758125,0.72875,0.7340625
633,0.756875,0.75796875,0.72875,0.73375
634,0.756875,0.7578125,0.728125,0.73375
635,0.756875,0.7578125,0.728125,0.7334375
636,0.756875,0.75765625,0.7275,0.73296875
637,0.756875,0.75765625,0.7275,0.733125
638,0.7575,0.7575,0.7275,0.7328125
639,0.7575,0.7575,0.7275,0.7328125
640,0.7575,0.75734375,0.726875,0.73234375
641,0.759375,0.75875,0.72625,0.7328125
642,0.76125,0.76015625,0.725625,0.7325
643,0.76125,0.76015625,0.72625,0.73296875
644,0.76125,0.76015625,0.7275,0.733125
645,0.761875,0.76,0.728125,0.73390625
646,0.7625,0.75984375,0.728125,0.73421875
647,0.764375,0.7609375,0.728125,0.734375
648,0.76625,0.7609375,0.72875,0.73484375
649,0.768125,0.7621875,0.729375,0.73515625
650,0.76875,0.76171875,0.72875,0.73453125
651,0.7675,0.7596875,0.728125,0.73484375
652,0.769375,0.7603125,0.7275,0.7346875
653,0.769375,0.76015625,0.726875,0.7340625
654,0.77,0.76,0.726875,0.73375
655,0.77125,0.76,0.726875,0.73328125
656,0.77,0.75828125,0.72625,0.7328125
657,0.77125,0.75828125,0.726875,0.7328125
658,0.77125,0.758125,0.72625,0.73234375
659,0.773125,0.759375,0.72625,0.7325
660,0.77375,0.7590625,0.72625,0.73265625
661,0.775625,0.76046875,0.72625,0.7328125
662,0.7775,0.76171875,0.72625,0.73296875
663,0.779375,0.76171875,0.72625,0.733125
664,0.78125,0.76171875,0.72625,0.73328125
665,0.78125,0.76171875,0.72625,0.73375
666,0.78125,0.76234375,0.72625,0.73421875
667,0.78125,0.76234375,0.725,0.734375
668,0.78125,0.76234375,0.725,0.734375
669,0.78,0.7609375,0.725,0.734375
670,0.78,0.7609375,0.72375,0.73453125
671,0.78,0.7609375,0.72375,0.734375
672,0.78,0.7609375,0.723125,0.734375
673,0.78,0.7609375,0.72375,0.7340625
674,0.78,0.7609375,0.723125,0.73375
675,0.780625,0.761875,0.724375,0.73421875
676,0.78125,0.76328125,0.72375,0.7346875
677,0.781875,0.763125,0.723125,0.7340625
678,0.781875,0.76328125,0.723125,0.734375
679,0.781875,0.76328125,0.7225,0.73484375
680,0.781875,0.76328125,0.7225,0.7346875
681,0.781875,0.76328125,0.7225,0.73453125
682,0.781875,0.76328125,0.720625,0.734375
683,0.781875,0.76328125,0.720625,0.734375
684,0.781875,0.76328125,0.720625,0.73421875
685,0.781875,0.76328125,0.72,0.7340625
686,0.781875,0.76328125,0.719375,0.734375
687,0.781875,0.76328125,0.71875,0.73515625
688,0.781875,0.76328125,0.719375,0.73578125
689,0.781875,0.76328125,0.719375,0.736875
690,0.781875,0.76328125,0.72,0.7378125
691,0.781875,0.76328125,0.72,0.73828125
692,0.781875,0.76328125,0.720625,0.739375
693,0.781875,0.76328125,0.72125,0.73984375
694,0.781875,0.76328125,0.72125,0.7396875
695,0.781875,0.76328125,0.720625,0.73984375
696,0.781875,0.76328125,0.720625,0.7403125
697,0.781875,0.76328125,0.72,0.74046875
698,0.781875,0.7640625,0.72,0.7409375
699,0.781875,0.7640625,0.72,0.74171875
700,0.781875,0.7646875,0.719375,0.7421875
701,0.783125,0.76453125,0.72,0.741875
702,0.785,0.7659375,0.72,0.74171875
703,0.785625,0.76734375,0.72,0.74171875
704,0.78625,0.76875,0.720625,0.741875
705,0.78625,0.7690625,0.719375,0.741875
706,0.786875,0.77046875,0.719375,0.7425
707,0.786875,0.77109375,0.71875,0.74265625
708,0.7875,0.77203125,0.7175,0.7425
709,0.788125,0.771875,0.7175,0.7425
710,0.789375,0.77171875,0.716875,0.74265625
711,0.789375,0.7721875,0.716875,0.7421875
712,0.789375,0.7734375,0.715625,0.7425
713,0.79125,0.774375,0.715625,0.74234375
714,0.79125,0.77453125,0.715,0.7421875
715,0.793125,0.77609375,0.714375,0.741875
716,0.79375,0.7775,0.71375,0.74140625
717,0.79375,0.77890625,0.7125,0.74171875
718,0.795,0.7803125,0.7125,0.74109375
719,0.796875,0.7815625,0.71375,0.74171875
720,0.79875,0.7828125,0.714375,0.741875
721,0.79875,0.7828125,0.715,0.741875
722,0.800625,0.78421875,0.715,0.741875
723,0.8025,0.78546875,0.715,0.74203125
724,0.803125,0.786875,0.715,0.7425
725,0.80375,0.78671875,0.714375,0.743125
726,0.80375,0.78703125,0.713125,0.74390625
727,0.805625,0.78859375,0.71375,0.74421875
728,0.80625,0.79,0.71375,0.74421875
729,0.806875,0.78984375,0.71375,0.745
730,0.806875,0.79046875,0.71375,0.7453125
731,0.80875,0.791875,0.714375,0.74578125
732,0.810625,0.793125,0.713125,0.7465625
733,0.81125,0.793125,0.7125,0.7471875
734,0.813125,0.7946875,0.7125,0.74765625
735,0.81375,0.79453125,0.7125,0.74796875
736,0.815625,0.79515625,0.713125,0.74828125
737,0.81625,0.795,0.71375,0.74828125
738,0.816875,0.7965625,0.71375,0.7484375
739,0.816875,0.796875,0.713125,0.74859375
740,0.8175,0.7984375,0.713125,0.7490625
741,0.815625,0.79703125,0.714375,0.74953125
742,0.814375,0.79546875,0.714375,0.74984375
743,0.815,0.796875,0.71375,0.7496875
744,0.816875,0.79828125,0.713125,0.74953125
745,0.816875,0.79828125,0.7125,0.749375
746,0.81625,0.799375,0.713125,0.7496875
747,0.81625,0.79921875,0.713125,0.75
748,0.814375,0.80015625,0.713125,0.74984375
749,0.8125,0.79921875,0.713125,0.750625
750,0.811875,0.799375,0.71375,0.75109375
751,0.8125,0.799375,0.71375,0.75046875
752,0.810625,0.79875,0.71375,0.75109375
753,0.810625,0.7990625,0.714375,0.751875
754,0.81,0.79921875,0.714375,0.75203125
755,0.80875,0.79921875,0.71375,0.7528125
756,0.80875,0.79921875,0.71375,0.75328125
757,0.8075,0.79921875,0.713125,0.75375
758,0.8075,0.799375,0.713125,0.75421875
759,0.805625,0.798125,0.711875,0.75421875
760,0.80375,0.798125,0.71125,0.7540625
761,0.801875,0.79671875,0.711875,0.75390625
762,0.8,0.79546875,0.7125,0.75375
763,0.798125,0.79546875,0.711875,0.75390625
764,0.79625,0.79546875,0.711875,0.75359375
765,0.79625,0.79546875,0.710625,0.7534375
766,0.79625,0.79484375,0.71,0.75296875
767,0.79625,0.79484375,0.71,0.753125
768,0.79625,0.79484375,0.71,0.7534375
769,0.79625,0.79515625,0.71,0.75375
770,0.79625,0.7953125,0.710625,0.75359375
771,0.79625,0.79625,0.710625,0.754375
772,0.79625,0.79640625,0.710625,0.754375
773,0.79625,0.7965625,0.71125,0.7546875
774,0.79625,0.796875,0.71125,0.75453125
775,0.795625,0.795625,0.710625,0.75421875
776,0.795,0.79453125,0.71125,0.7540625
777,0.794375,0.7953125,0.7125,0.7546875
778,0.794375,0.7953125,0.711875,0.7546875
779,0.794375,0.79546875,0.713125,0.755
780,0.794375,0.79578125,0.713125,0.75515625
781,0.794375,0.79640625,0.7125,0.755
782,0.794375,0.79671875,0.7125,0.75484375
783,0.794375,0.79734375,0.713125,0.755625
784,0.794375,0.79765625,0.7125,0.75578125
785,0.79625,0.79890625,0.7125,0.7559375
786,0.79625,0.8003125,0.7125,0.755625
787,0.79625,0.80125,0.713125,0.75578125
788,0.79625,0.801875,0.71375,0.75578125
789,0.79625,0.8028125,0.71375,0.755625
790,0.796875,0.80421875,0.71375,0.755625
791,0.7975,0.805625,0.713125,0.7559375
792,0.799375,0.806875,0.711875,0.75578125
793,0.80125,0.8078125,0.711875,0.75640625
794,0.80125,0.8090625,0.710625,0.756875
795,0.8025,0.8090625,0.71125,0.7571875
796,0.803125,0.81046875,0.71125,0.75703125
797,0.803125,0.8109375,0.71125,0.756875
798,0.803125,0.81109375,0.71,0.75671875
799,0.805,0.8125,0.709375,0.75640625
800,0.805,0.81265625,0.71,0.75625
801,0.804375,0.81421875,0.71125,0.7565625
802,0.804375,0.8140625,0.711875,0.75671875
803,0.80375,0.81359375,0.71125,0.7565625
804,0.804375,0.81359375,0.71,0.75703125
805,0.80625,0.8146875,0.710625,0.75703125
806,0.805625,0.8146875,0.710625,0.75734375
807,0.805625,0.81453125,0.71,0.75765625
808,0.805,0.81484375,0.71,0.7578125
809,0.80625,0.81640625,0.71,0.7584375
810,0.805,0.816875,0.71,0.7584375
811,0.806875,0.81765625,0.71,0.7584375
812,0.806875,0.81671875,0.71125,0.7578125
813,0.806875,0.81671875,0.711875,0.7584375
814,0.8075,0.8178125,0.711875,0.75859375
815,0.8075,0.8175,0.7125,0.75921875
816,0.806875,0.8171875,0.711875,0.76
817,0.806875,0.816875,0.711875,0.76
818,0.8075,0.81703125,0.71125,0.76046875
819,0.805625,0.816875,0.709375,0.7609375
820,0.804375,0.81671875,0.708125,0.760625
821,0.805625,0.818125,0.706875,0.7603125
822,0.804375,0.818125,0.705625,0.7603125
823,0.8025,0.8175,0.705,0.760625
824,0.801875,0.816875,0.705,0.76109375
825,0.8,0.815625,0.705625,0.760625
826,0.8,0.81546875,0.705625,0.760625
827,0.798125,0.81390625,0.705,0.76046875
828,0.7975,0.81265625,0.704375,0.76015625
829,0.796875,0.81296875,0.70375,0.75953125
830,0.796875,0.81234375,0.703125,0.75953125
831,0.795,0.81125,0.70375,0.75953125
832,0.793125,0.81,0.704375,0.75921875
833,0.7925,0.81015625,0.704375,0.75921875
834,0.790625,0.8090625,0.705,0.7590625
835,0.79,0.80921875,0.70375,0.759375
836,0.788125,0.80875,0.703125,0.759375
837,0.7875,0.80921875,0.701875,0.75953125
838,0.78625,0.8078125,0.70125,0.7596875
839,0.78625,0.80765625,0.701875,0.76
840,0.785625,0.80625,0.701875,0.7603125
841,0.785625,0.80625,0.7,0.76046875
842,0.785,0.80640625,0.699375,0.7609375
843,0.784375,0.8059375,0.698125,0.76125
844,0.7825,0.80453125,0.6975,0.76171875
845,0.781875,0.8046875,0.6975,0.761875
846,0.781875,0.80375,0.69625,0.7621875
847,0.78,0.8028125,0.69625,0.76265625
848,0.78,0.801875,0.695625,0.763125
849,0.78,0.8015625,0.695,0.76265625
850,0.78,0.801875,0.694375,0.7628125
851,0.77875,0.80265625,0.695625,0.76328125
852,0.77875,0.8028125,0.695625,0.76328125
853,0.77875,0.80328125,0.695,0.76296875
854,0.77875,0.8040625,0.695,0.76296875
855,0.77875,0.80453125,0.695625,0.76296875
856,0.77875,0.8046875,0.695625,0.76296875
857,0.780625,0.80609375,0.695625,0.76234375
858,0.780625,0.80609375,0.695625,0.76265625
859,0.780625,0.80640625,0.696875,0.7628125
860,0.780625,0.80640625,0.69625,0.763125
861,0.780625,0.80703125,0.694375,0.7634375
862,0.780625,0.80734375,0.693125,0.76359375
863,0.780625,0.80796875,0.693125,0.76359375
864,0.780625,0.80890625,0.6925,0.76359375
865,0.780625,0.80921875,0.69375,0.76375
866,0.780625,0.81015625,0.69375,0.76359375
867,0.7825,0.8115625,0.69375,0.76359375
868,0.7825,0.81203125,0.69375,0.76359375
869,0.78375,0.813125,0.694375,0.76390625
870,0.785,0.814375,0.694375,0.76421875
871,0.786875,0.8140625,0.695,0.76421875
872,0.788125,0.8153125,0.695,0.7640625
873,0.788125,0.815625,0.693125,0.764375
874,0.789375,0.81671875,0.6925,0.7646875
875,0.789375,0.816875,0.693125,0.764375
876,0.789375,0.81765625,0.693125,0.764375
877,0.789375,0.8171875,0.6925,0.7646875
878,0.79125,0.81828125,0.6925,0.7646875
879,0.793125,0.81953125,0.691875,0.7646875
880,0.795,0.820625,0.691875,0.76515625
881,0.79625,0.82140625,0.691875,0.76546875
882,0.7975,0.8225,0.691875,0.7659375
883,0.798125,0.82171875,0.69125,0.7659375
884,0.8,0.82265625,0.690625,0.76578125
885,0.798125,0.8225,0.69125,0.76578125
886,0.798125,0.82203125,0.690625,0.76578125
887,0.79875,0.8225,0.690625,0.76546875
888,0.79875,0.8228125,0.689375,0.76578125
889,0.79875,0.821875,0.688125,0.76578125
890,0.798125,0.82140625,0.6875,0.76546875
891,0.79875,0.82140625,0.686875,0.7653125
892,0.796875,0.8209375,0.6875,0.76546875
893,0.795,0.82,0.686875,0.765
894,0.795,0.81875,0.6875,0.7653125
895,0.79375,0.81890625,0.686875,0.765625
896,0.793125,0.8175,0.68625,0.7653125
897,0.793125,0.81734375,0.68625,0.7653125
898,0.793125,0.8165625,0.68625,0.7653125
899,0.79125,0.8153125,0.685625,0.76515625
900,0.79125,0.81453125,0.685625,0.76515625
901,0.790625,0.81328125,0.684375,0.76546875
902,0.78875,0.8121875,0.684375,0.76546875
903,0.78875,0.81140625,0.685,0.76578125
904,0.7875,0.81015625,0.685625,0.76546875
905,0.785625,0.80875,0.68625,0.76515625
906,0.785625,0.80734375,0.68625,0.76546875
907,0.785625,0.8078125,0.686875,0.76578125
908,0.78625,0.80796875,0.688125,0.76578125
909,0.784375,0.8075,0.688125,0.76578125
910,0.784375,0.808125,0.68875,0.76546875
911,0.78375,0.80828125,0.689375,0.76578125
912,0.785625,0.8096875,0.68875,0.76625
913,0.785625,0.8096875,0.688125,0.7659375
914,0.785625,0.8096875,0.68875,0.76609375
915,0.78375,0.8090625,0.688125,0.76609375
916,0.784375,0.809375,0.68875,0.7659375
917,0.785625,0.8096875,0.689375,0.76578125
918,0.78375,0.80875,0.69,0.76609375
919,0.78375,0.8084375,0.69125,0.7659375
920,0.783125,0.80796875,0.690625,0.76640625
921,0.78375,0.8078125,0.69,0.766875
922,0.78375,0.80765625,0.689375,0.76703125
923,0.785,0.8084375,0.68875,0.76703125
924,0.78625,0.8090625,0.688125,0.76703125
925,0.78625,0.8090625,0.688125,0.7675
926,0.7875,0.8103125,0.688125,0.7675
927,0.788125,0.81140625,0.688125,0.76765625
928,0.79,0.8125,0.68875,0.76796875
929,0.791875,0.81359375,0.68875,0.76796875
930,0.793125,0.815,0.68875,0.768125
931,0.793125,0.815,0.686875,0.76828125
932,0.79375,0.81625,0.686875,0.76828125
933,0.79375,0.81625,0.686875,0.7684375
934,0.795,0.81734375,0.68625,0.7690625
935,0.795,0.81734375,0.686875,0.76890625
936,0.795,0.81796875,0.686875,0.76921875
937,0.795,0.81859375,0.68625,0.76890625
938,0.795,0.81921875,0.68625,0.76921875
939,0.795625,0.81890625,0.685625,0.76890625
940,0.795625,0.81984375,0.685625,0.76921875
941,0.79625,0.8209375,0.68625,0.7690625
942,0.7975,0.82234375,0.686875,0.769375
943,0.799375,0.82296875,0.686875,0.7690625
944,0.8,0.82421875,0.686875,0.76921875
945,0.8,0.82453125,0.68625,0.76921875
946,0.80125,0.8259375,0.686875,0.769375
947,0.80125,0.82609375,0.68625,0.7690625
948,0.801875,0.82703125,0.68625,0.7690625
949,0.803125,0.8284375,0.685625,0.769375
950,0.80375,0.82921875,0.685625,0.77
951,0.805625,0.829375,0.684375,0.76984375
952,0.8075,0.83046875,0.68375,0.7696875
953,0.809375,0.83125,0.683125,0.77
954,0.81125,0.831875,0.6825,0.77015625
955,0.811875,0.83265625,0.681875,0.7703125
956,0.813125,0.83390625,0.681875,0.7703125
957,0.8125,0.83390625,0.68125,0.77078125
958,0.814375,0.83515625,0.68125,0.7709375
959,0.814375,0.83515625,0.68,0.770625
960,0.815,0.8365625,0.680625,0.77046875
961,0.816875,0.83765625,0.680625,0.77046875
962,0.818125,0.83875,0.680625,0.77078125
963,0.82,0.83875,0.68,0.77078125
964,0.82125,0.83921875,0.68,0.77109375
965,0.821875,0.84,0.67875,0.7709375
966,0.823125,0.84046875,0.67875,0.7715625
967,0.82125,0.84,0.679375,0.7715625
968,0.8225,0.8409375,0.68,0.77109375
969,0.82125,0.84046875,0.679375,0.77078125
970,0.82,0.8396875,0.679375,0.77078125
971,0.818125,0.8396875,0.67875,0.770625
972,0.816875,0.83875,0.679375,0.7709375
973,0.8175,0.83921875,0.680625,0.77078125
974,0.81625,0.8384375,0.680625,0.7709375
975,0.816875,0.8396875,0.68,0.77125
976,0.818125,0.84,0.68,0.77140625
977,0.819375,0.84125,0.68,0.7709375
978,0.81875,0.84140625,0.680625,0.7709375
979,0.8175,0.84140625,0.68125,0.770625
980,0.816875,0.84140625,0.68125,0.7703125
981,0.81625,0.84140625,0.68125,0.77046875
982,0.81625,0.84140625,0.681875,0.77015625
983,0.816875,0.84296875,0.681875,0.7703125
984,0.815,0.84234375,0.683125,0.7703125
985,0.815,0.841875,0.6825,0.77078125
986,0.815,0.841875,0.68375,0.77109375
987,0.815625,0.841875,0.683125,0.7715625
988,0.816875,0.84234375,0.6825,0.7715625
989,0.818125,0.84375,0.6825,0.7715625
990,0.818125,0.8434375,0.6825,0.77171875
991,0.818125,0.8434375,0.683125,0.77171875
992,0.818125,0.8434375,0.68375,0.7715625
993,0.819375,0.84484375,0.68375,0.771875
994,0.82125,0.84609375,0.684375,0.77171875
995,0.8225,0.84734375,0.68375,0.77140625
996,0.823125,0.84828125,0.68375,0.77171875
997,0.824375,0.849375,0.68375,0.77203125
998,0.825625,0.85046875,0.68375,0.77203125
999,0.826875,0.85171875,0.684375,0.77234375
